t  x_1  x_2  x_3  x_4  x_5  x_6
0  0  -4.189642581865251e-05  -4.189642581865251e-05  -3.079056970661667e-05  -3.079056970661667e-05  -1.110585611203584e-05
1.001001001001001e-05  0.006212152667322569  0.002862767491267389  -0.00334938517605518  0.002904620776064657  -0.003307531891257912  -4.185328479726792e-05
2.002002002002002e-05  0.008166123050392746  0.00622303922562238  -0.001943083824770367  0.006244405153774099  -0.001921717896618647  -2.13659281517193e-05
3.003003003003003e-05  0.01118892309925417  0.01026557915621004  -0.0009233439430441272  0.01025285644857513  -0.0009360666506790447  1.272270763491741e-05
4.004004004004004e-05  0.0155867642795171  0.01515686452336909  -0.0004298997561480132  0.01511745262790416  -0.0004693116516129373  3.941189546492405e-05
5.005005005005005e-05  0.02126773639039739  0.02100094320285054  -0.0002667931875468474  0.02095075711908369  -0.0003169792713137026  5.018608376685524e-05
6.006006006006006e-05  0.02811738783425845  0.02784325848833452  -0.0002741293459239298  0.02779832012163877  -0.0003190677126196813  4.493836669575146e-05
7.007007007007007e-05  0.03602843673418162  0.03567937624443344  -0.0003490604897481778  0.03565105681132523  -0.0003773799228563926  2.831943310821483e-05
8.008008008008008e-05  0.0449023877343357  0.04446696136229914  -0.000435426372036557  0.04446019545531205  -0.0004421922790236524  6.765906987095394e-06
9.009009009009009e-05  0.05464893229542084  0.0541391104472012  -0.0005098218482196409  0.05415276353811804  -0.0004961687573027951  -1.365309091684586e-05
0.0001001001001001001  0.06518523395682593  0.06461717694351873  -0.0005680570133071994  0.06464572377174198  -0.0005395101850839551  -2.854682822324428e-05
0.0001101101101101101  0.07643526390942655  0.07582150900747225  -0.000613754901954297  0.07585725609183019  -0.0005780078175963571  -3.574708435793994e-05
0.0001201201201201201  0.0883291950000617  0.08767900714434718  -0.0006501878557145235  0.0877142435620423  -0.000614951438019401  -3.523641769512253e-05
0.0001301301301301301  0.1008028499739098  0.1001270164429438  -0.0006758335309660357  0.1001556717329496  -0.0006471782409601529  -2.865529000588285e-05
0.0001401401401401401  0.113797199218909  0.1131136988905829  -0.0006835003283261198  0.1131322927181782  -0.0006649065007307692  -1.859382759535066e-05
0.0001501501501501501  0.1272579035528365  0.1265955855646665  -0.0006623179881699581  0.1266034410813807  -0.0006544624714557856  -7.855516714172506e-06
0.0001601601601601602  0.1411348980786486  0.1405334023243312  -0.000601495754317366  0.1405322413667252  -0.0006026567119233606  1.16095760599455e-06
0.0001701701701701702  0.1553820134007655  0.1548874404231243  -0.0004945729776411889  0.1548805705189355  -0.0005014428818299888  6.869904188799847e-06
0.0001801801801801802  0.1699566308858406  0.169613687127682  -0.0003429437581585759  0.1696050244908525  -0.0003516063949881298  8.662636829553927e-06
0.0001901901901901902  0.1848193689054505  0.1846616627505139  -0.0001577061549365988  0.1846548180400585  -0.0001645508653919936  6.844710455394809e-06
0.0002002002002002002  0.1999337973226287  0.1999744868587594  4.068953613070581e-05  0.199972084503025  3.828718039630696e-05  2.402355734398842e-06
0.0002102102102102102  0.2152661776534457  0.2154912001044417  0.0002250224509959819  0.215494524543691  0.0002283468902453123  -3.324439249330347e-06
0.0002202202202202202  0.230785226641075  0.2311508916131346  0.0003656649720595595  0.2311598727062271  0.0003746460651521399  -8.981093092580439e-06
0.0002302302302302302  0.2464619011116192  0.2468978111768848  0.00043591006526561  0.2469112917620224  0.0004493906504031697  -1.348058513755968e-05
0.0002402402402402402  0.2622692021964999  0.2626864447653969  0.0004172425688970249  0.2627026268762824  0.0004334246797825236  -1.61821108854987e-05
0.0002502502502502502  0.2781819971472317  0.2784855324539129  0.0003035353066812019  0.2785024800618005  0.0003204829145687649  -1.6947607887563e-05
0.0002602602602602602  0.2941768570696952  0.2942802028498739  0.0001033457801786763  0.294296287419938  0.0001194303502427552  -1.608457006407882e-05
0.0002702702702702703  0.3102319089789002  0.3100717447376239  -0.0001601642412762949  0.3100859496074484  -0.0001459593714517871  -1.420486982450786e-05
0.0002802802802802803  0.3263267005649046  0.3258749648281752  -0.0004517357367293529  0.3258870064802997  -0.0004396940846049247  -1.20416521244282e-05
0.0002902902902902903  0.3424420758585948  0.3417135067468048  -0.0007285691117900339  0.3417237753831214  -0.0007183004754734434  -1.026863631659047e-05
0.0003003003003003003  0.3585600596011489  0.3576138499126915  -0.0009462096884574334  0.3576232092070463  -0.0009368503941026285  -9.35929435480487e-06
0.0003103103103103103  0.3746637471155261  0.3735989053657124  -0.001064841749813694  0.3736084152913128  -0.001055331824213301  -9.509925600392766e-06
0.0003203203203203203  0.3907371947262067  0.3896821465183402  -0.001055048207866505  0.389692780651721  -0.001044414074485744  -1.063413338076025e-05
0.0003303303303303303  0.4067653021600945  0.4058630596979094  -0.0009022424621851211  0.4058754800077627  -0.0008898221523317429  -1.242030985337816e-05
0.0003403403403403403  0.4227336719256053  0.4221244101603306  -0.000609261765274649  0.4221388417355824  -0.0005948301900229325  -1.443157525171657e-05
0.0003503503503503503  0.4386284184429144  0.4384314581312146  -0.0001969603116998009  0.4384476793408919  -0.0001807391020224869  -1.6221209677314e-05
0.0003603603603603604  0.4544358778057525  0.4547329032493356  0.0002970254435830655  0.4547503398429397  0.0003144620371872131  -1.743659360414762e-05
0.0003703703703703704  0.4701421296825334  0.470963058314245  0.0008209286317115705  0.4709809486184108  0.00083881893587745  -1.789030416587956e-05
0.0003803803803803804  0.4857321733325911  0.4870446095565583  0.001312436223967151  0.4870621960600714  0.001330022727480284  -1.758650351313396e-05
0.0003903903903903904  0.5011884801167495  0.5028913364702545  0.001702856353504978  0.5029080381740321  0.001719558057282522  -1.67017037775441e-05
0.0004004004004004004  0.5164884465581757  0.5184103296978049  0.001921883139629155  0.5184258586521938  0.001937412094018098  -1.552895438894364e-05
0.0004104104104104104  0.5315999635619053  0.5335035182003371  0.001903554638431837  0.5335179196827251  0.001917956120819797  -1.440148238796013e-05
0.0004204204204204204  0.5464739029632836  0.5480686305629053  0.001594727599621759  0.5480822452121035  0.001608342248819894  -1.361464919813482e-05
0.0004304304304304304  0.5610319569234428  0.5619999933131153  0.0009680363896725774  0.5620133568963055  0.0009813999728627287  -1.33635831901513e-05
0.0004404404404404404  0.5751485803590437  0.5751897421508728  4.116179182911406e-05  0.5752034508943593  5.487053531560981e-05  -1.370874348649576e-05
0.0004504504504504505  0.5886284844054505  0.5875300418753099  -0.001098442530140575  0.5875446162775722  -0.001083868127878307  -1.457440226226847e-05
