t  x_1  x_2
0  0.000213628300444106  -0.001983460234805989
1.001001001001001e-05  0.0008740206542573053  0.002229656438726265
2.002002002002002e-05  0.001591508171022606  -0.001638548931099665
3.003003003003003e-05  0.002365977323375039  0.0004468286850924342
4.004004004004004e-05  0.003197305567911353  0.007590211180996595
5.005005005005005e-05  0.004085361364579916  0.005539275190777983
6.006006006006006e-05  0.005030004197494106  0.00586059853784891
7.007007007007007e-05  0.006031084597165928  0.004036422609801184
8.008008008008008e-05  0.007088444164156343  0.007794794184967231
9.009009009009009e-05  0.008201915594138531  0.006114198160584104
0.0001001001001001001  0.009371322704370091  0.009765307136294636
0.0001101101101101101  0.01059648046157016  0.007944796298067212
0.0001201201201201201  0.01187719501119677  0.007623864751598475
0.0001301301301301301  0.01321326370812029  0.01279504320292609
0.0001401401401401401  0.01460447514868718  0.01378848387798621
0.0001501501501501501  0.01605060920417015  0.01627517824078981
0.0001601601601601602  0.01755143705559856  0.01960134243776119
0.0001701701701701702  0.01910672122996376  0.02128496762666022
0.0001801801801801802  0.02071621563779458  0.02192207331836651
0.0001901901901901902  0.02237966561209431  0.02187581659781695
0.0002002002002002002  0.02409680794863716  0.02358842079099313
0.0002102102102102102  0.02586737094761327  0.02745884799860814
0.0002202202202202202  0.02769107445662073  0.03146705442487864
0.0002302302302302302  0.02956762991499159  0.03159372039604551
0.0002402402402402402  0.03149674039945111  0.03488825281351088
0.0002502502502502502  0.033478100671099  0.04007698492060049
0.0002602602602602602  0.03551139722370592  0.0433181928854998
0.0002702702702702703  0.03759630833332026  0.04287133299719214
0.0002802802802802803  0.03973250410917142  0.04164162524851279
0.0002902902902902903  0.04191964654586991  0.04529146291940808
0.0003003003003003003  0.04415738957688707  0.04829672216173234
0.0003103103103103103  0.04644537912931414  0.04773103668605752
0.0003203203203203203  0.04878325317988373  0.05013959328945547
0.0003303303303303303  0.05117064181225334  0.05252559529601775
0.0003403403403403403  0.05360716727553695  0.05331987434748153
0.0003503503503503503  0.05609244404407303  0.05759870594314103
0.0003603603603603604  0.05862607887842767  0.06076851909581985
0.0003703703703703704  0.06120767088761365  0.06088686851857048
0.0003803803803803804  0.06383681159252423  0.05970971655442841
0.0003903903903903904  0.06651308499056362  0.06159780417476993
0.0004004004004004004  0.06923606762147204  0.06344058607323023
0.0004104104104104104  0.07200532863432464  0.07103367511860435
0.0004204204204204204  0.07482042985571177  0.07376994794440725
0.0004304304304304304  0.0776809258590572  0.0747182823752375
0.0004404404404404404  0.08058636403511035  0.07848566418302834
0.0004504504504504505  0.08353628466354905  0.07936239564282647
0.0004604604604604604  0.08653022098572932  0.08263801300695026
0.0004704704704704705  0.08956769927853349  0.08618988558099153
0.0004804804804804805  0.09264823892932858  0.09076676943082555
0.0004904904904904905  0.09577135251201011  0.09118661646048204
0.0005005005005005005  0.09893654586412573  0.09684098895272439
0.0005105105105105105  0.1021433181650668  0.1029060075834294
