t  x_1  x_2  x_3  x_4  x_5  x_6
0  0.000213628300444106  0.0002035749836777033  -1.005331676640271e-05  0.0002136283011726702  7.285641816408284e-13  -1.005331749496689e-05
1.001001001001001e-05  0.0002450897623202523  0.0001732233685672125  -7.186639375303985e-05  0.0002083139983316234  -3.677576398862894e-05  -3.509062976441091e-05
2.002002002002002e-05  0.0003337459015538134  0.0002316182894533895  -0.0001021276121004239  0.000284014318411062  -4.973158314275144e-05  -5.239602895767249e-05
3.003003003003003e-05  0.0004795826894391804  0.0003705817161863663  -0.0001090009732528141  0.0004352297008612175  -4.435298857796292e-05  -6.464798467485113e-05
4.004004004004004e-05  0.0006825770497430442  0.0005829424706253223  -9.963457911772191e-05  0.0006565209173315955  -2.605613241144866e-05  -7.357844670627324e-05
5.005005005005005e-05  0.0009426968623558184  0.0008625688485319031  -8.012801382391527e-05  0.0009426968707119054  8.356086981207989e-12  -8.012802218000225e-05
6.006006006006006e-05  0.001259900968374027  0.001204369017264974  -5.553195110905257e-05  0.001288987275938881  2.908630756485423e-05  -8.461825867390679e-05
7.007007007007007e-05  0.001634139176612865  0.001604262190067674  -2.98769865451911e-05  0.00169119353495477  5.705435834190559e-05  -8.693134488709669e-05
8.008008008008008e-05  0.002065352271547945  0.002059124313948979  -6.22795759896641e-06  0.002145811941412983  8.045966986503774e-05  -8.668762746400415e-05
9.009009009009009e-05  0.002553472022684888  0.002566712537576339  1.324051489145139e-05  0.002650124438329537  9.66524156446485e-05  -8.341190075319711e-05
0.0001001001001001001  0.003098421195355288  0.003125573090000402  2.715189464511363e-05  0.003202253479062285  0.0001038322837069974  -7.668038906188382e-05
0.0001101101101101101  0.00370011356293748  0.003734937352116246  3.482378917876554e-05  0.003801179062345809  0.0001010654994083289  -6.62417102295634e-05
0.0001201201201201201  0.00435845392049993  0.004394610890816924  3.615697031699415e-05  0.00444671763694466  8.826371644473068e-05  -5.210674612773653e-05
0.0001301301301301301  0.005073338099865577  0.005104860004906818  3.152190504124124e-05  0.005139464265071952  6.612616520637517e-05  -3.460426016513394e-05
0.0001401401401401401  0.005844652986093737  0.00586629997949314  2.164699339940283e-05  0.005880701072487446  3.604808639370936e-05  -1.440109299430652e-05
0.0001501501501501501  0.006672276535378298  0.006679788746683969  7.512211305671194e-06  0.006672276556856835  2.147853769840502e-11  7.512189827133496e-06
0.0001601601601601602  0.007556077794358332  0.007546329037030418  -9.748757327914317e-06  0.007516461675532  -3.961611882633172e-05  2.98673614984174e-05
0.0001701701701701702  0.008495916920838358  0.008466981443064479  -2.893547777387852e-05  0.008415789733197152  -8.012718764120567e-05  5.119170986732716e-05
0.0001801801801801802  0.009491645205915944  0.009442790099662243  -4.885510625370071e-05  0.009372887857892987  -0.0001187573480229565  6.990224176925582e-05
0.0001901901901901902  0.01054310509751032  0.01047472195938963  -6.838313812069369e-05  0.01039030826618368  -0.0001527968313266379  8.441369320594423e-05
0.0002002002002002002  0.01165013022529258  0.01156361996466086  -8.651026063171731e-05  0.01147036754604933  -0.0001797626792432536  9.325241861153633e-05
0.0002102102102102102  0.01281254542700886  0.01271016978385272  -0.0001023756431561378  0.01261500178306927  -0.0001975436439395871  9.516800078344934e-05
0.0002202202202202202  0.01403016677619744  0.01391487923623392  -0.0001152875399635205  0.01382564460224074  -0.0002045221739566967  8.92346339931762e-05
0.0002302302302302302  0.01530280161128911  0.01517806908007353  -0.0001247325312155809  0.01510313403432117  -0.000199667576967941  7.493504575236017e-05
0.0002402402402402402  0.0166302485660925  0.01649987353031886  -0.000130375035773643  0.01644765268154202  -0.0001825958845504787  5.222084877683567e-05
0.0002502502502502502  0.01801229760165556  0.01788024864764611  -0.000132048954009447  0.01785870395798797  -0.0001535936436675885  2.154468965814144e-05
0.0002602602602602602  0.01944873003949873  0.01931898668564188  -0.0001297433538568551  0.01933512533205831  -0.000113604707440422  -1.613864641643314e-05
0.0002702702702702703  0.02093931859621738  0.02081573449627076  -0.0001235840999466234  0.02087513757076937  -6.418102544800824e-05  -5.940307449861515e-05
0.0002802802802802803  0.0224838274194419  0.02237001424766918  -0.0001138131717727218  0.02247642711286063  -7.400306581265004e-06  -0.0001064128651914568
0.0002902902902902903  0.02408201212515832  0.02398124491879059  -0.0001007672063677301  0.02413625694841293  5.424482325461222e-05  -0.0001550120296223423
0.0003003003003003003  0.02573361983637458  0.02564876333084962  -8.485650552496338e-05  0.02585159983822153  0.0001179800018469464  -0.0002028365073719098
0.0003103103103103103  0.02743838922313431  0.02737184378248575  -6.654544064856049e-05  0.02761928655468135  0.0001808973315470357  -0.0002474427721955962
0.0003203203203203203  0.02919605054386386  0.02914971570652598  -4.63348373378851e-05  0.0294361609467741  0.0002401104029102347  -0.0002864452402481198
0.0003303303303303303  0.03100632568805427  0.03098157907477724  -2.474661327702896e-05  0.03129923331418814  0.0002929076261338724  -0.0003176542394109014
0.0003403403403403403  0.0328689282202666  0.03286661757921291  -2.310641053687723e-06  0.03320582361775681  0.0003368953974902111  -0.0003392060385438989
0.0003503503503503503  0.03478356342545126  0.03480400984459383  2.044641914256823e-05  0.03515368662706667  0.0003701232016154118  -0.0003496767824728436
0.0003603603603603604  0.03674992835558245  0.03679293909957355  4.301074399110788e-05  0.0371411121144583  0.0003911837588758543  -0.0003481730148847464
0.0003703703703703704  0.03876771187759054  0.03883260183943391  6.488996184336737e-05  0.03916699458058646  0.0003992827029959192  -0.0003343927411525519
0.0003803803803803804  0.04083659472259368  0.04092221600757199  8.562128497830584e-05  0.04123086872198275  0.0003942739993890651  -0.0003086527144107593
0.0003903903903903904  0.04295624953641272  0.04306102918765051  0.0001047796512377921  0.04333290880429478  0.0003766592678820582  -0.0002718796166442661
0.0004004004004004004  0.04512634093136964  0.04524832715035142  0.0001219862189817747  0.04547389216261057  0.0003475512312409307  -0.000225565012259156
0.0004104104104104104  0.04734652553935092  0.04748344293332069  0.0001369173939697738  0.04765512911091153  0.0003086035715606089  -0.0001716861775908352
0.0004204204204204204  0.04961645206614555  0.04976576641405379  0.0001493143479082415  0.04987836353453465  0.000261911468389095  -0.0001125971204808535
0.0004304304304304304  0.05193576134701657  0.05209475409492462  0.0001589927479080516  0.05214565010206813  0.0002098887550515613  -5.089600714350967e-05
0.0004404404404404404  0.05430408640354432  0.05446993861019184  0.0001658522066475265  0.05445921546910256  0.0001551290655582432  1.072314108928329e-05
0.0004504504504504505  0.05672105250167993  0.05689093725629633  0.0001698847546164062  0.05682131178432869  0.0001002592826487639  6.962547196764229e-05
0.0004604604604604604  0.05918627721104795  0.0593574587145979  0.0001711815035499442  0.05923407125209677  4.77940410488209e-05  0.0001233874625011233
0.0004704704704704705  0.06169937046545138  0.06186930702535132  0.0001699365598999344  0.06169937050096672  3.551533372947446e-11  0.0001699365243846007
0.0004804804804804805  0.06425993462459317  0.06442638191242261  0.000166447287829441  0.06421871287865895  -4.122174593422512e-05  0.0002076690337636661
0.0004904904904904905  0.06686756453699157  0.06702867459531439  0.0001611100583228248  0.06679313572241163  -7.442881457993267e-05  0.0002355388729027574
0.0005005005005005005  0.06952184760408547  0.06967625843211198  0.0001544108280265022  0.06942314811662827  -9.869948745720725e-05  0.0002531103154837094
0.0005105105105105105  0.07222236384552046  0.0723692739584437  0.0001469101129232403  0.07210870276775874  -0.0001136610777617147  0.000260571190684955
0.0005205205205205205  0.07496868596560072  0.07510790823285535  0.0001392222672546295  0.07484920346716938  -0.000119482498431342  0.0002587047656859714
0.0005305305305305305  0.07776037942089321  0.07789236875659086  0.0001319893356976493  0.07764354736135343  -0.000116832059539787  0.0002488213952374363
0.0005405405405405405  0.08059700248899605  0.08072285264989955  0.0001258501609034957  0.08049019901758961  -0.0001068034714064442  0.0002326536323099399
0.0005505505505505506  0.0834781063384125  0.08359951216504699  0.0001214058266344881  0.08338729118630013  -9.081515211237234e-05  0.0002122209787468604
0.0005605605605605605  0.08640323509958438  0.08652241801992883  0.0001191829203444489  0.08633274535419759  -7.048974538678698e-05  0.0001896726657312359
0.0005705705705705706  0.08937192593701328  0.08949152234439435  0.0001195964073810729  0.08932440387498605  -4.752206202722487e-05  0.0001671184694082978
0.0005805805805805806  0.09238370912249579  0.09250662329544562  0.0001229141729498368  0.09236016452894469  -2.35445935510975e-05  0.0001464587665009343
0.0005905905905905905  0.09543810810944166  0.09556733356914988  0.0001292254597082265  0.09543810813986318  3.042152640908569e-11  0.0001292254292867001
0.0006006006006006006  0.09853463960828202  0.09867305501463798  0.0001384154063559656  0.09855661019251487  2.19705842328527e-05  0.0001164448221231129
0.0006106106106106106  0.1016728136629386  0.1018229614944345  0.0001501478314959448  0.1017144283218349  4.161465889634952e-05  0.0001085331725995953
0.0006206206206206207  0.1048521337283426  0.1050159918737067  0.0001638581453640708  0.1049107590370344  5.862530869181481e-05  0.000105232836672256
0.0006306306306306306  0.1080720967489883  0.1082508546208026  0.0001787578718143445  0.1081452590501949  7.316230120664458e-05  0.0001055955706077
0.0006406406406406406  0.1113321932385575  0.1115260450254096  0.0001938517868521061  0.1114180288617221  8.58356231645957e-05  0.0001080161636875104
0.0006506506506506507  0.1146319073604964  0.1148398754025948  0.0002079680420983693  0.1147295588530031  9.765149250669236e-05  0.0001103165495916769
0.0006606606606606606  0.1179707170096665  0.1181905179832262  0.0002198009735596834  0.1180806407309902  0.0001099237213236792  0.0001098772522360042
0.0006706706706706706  0.1213480938949322  0.1215760594442616  0.0002279655493293564  0.1214722496932459  0.000124155798313666  0.0001038097510156905
0.0006806806806806807  0.1247635036227438  0.1249945653195039  0.0002310616967601126  0.1249054048949257  0.0001419012721819296  8.916042457818296e-05
0.0006906906906906907  0.1282164057817025  0.1284441518374062  0.000227746055703637  0.1283810175981324  0.0001646118164298493  6.31342392737877e-05
0.0007007007007007007  0.1317062540280526  0.1319230620974934  0.0002168080694407715  0.1318997376376794  0.00019348360962676  2.332445981401143e-05
0.0007107107107107107  0.1352324961721288  0.1354297430351598  0.0001972468630310198  0.1354618093650154  0.0002293131928866043  -3.206632985558455e-05
0.0007207207207207207  0.138794574265712  0.1389629192852635  0.0001683450195514857  0.1390669481007281  0.0002723738350160765  -0.0001040288154645908
0.0007307307307307307  0.1423919246903154  0.1425216598846549  0.0001297351943395364  0.1427142471911432  0.0003223225008277819  -0.0001925873064882455
0.0007407407407407407  0.1460239782463391  0.1461054338289282  8.145558258906838e-05  0.1464021241640335  0.0003781459176944446  -0.0002966903351053762
0.0007507507507507507  0.1496901602431205  0.1497141507786757  2.39905355552128e-05  0.150128312188496  0.0004381519453755256  -0.0004141614098203128
0.0007607607607607608  0.1533898905898717  0.1533481836615098  -4.170692836188983e-05  0.1538899003213004  0.0005000097314287189  -0.0005417166597906087
0.0007707707707707707  0.1571225838874144  0.1570083706413119  -0.0001142132461025291  0.1576834228384872  0.0005608389510728395  -0.0006750521971753687
0.0007807807807807808  0.1608876495208222  0.1606959947662209  -0.0001916547546013392  0.1615049947210488  0.0006173452002266044  -0.0008089999548279436
0.0007907907907907908  0.1646844917528  0.1644127406141676  -0.0002717511386324256  0.1653504870741513  0.0006659953213512537  -0.0009377464599836793
0.0008008008008008008  0.1685125098179642  0.1681606283677169  -0.0003518814502472545  0.1692157333060795  0.0007032234881153288  -0.001055104938362583
0.0008108108108108108  0.1723710980178144  0.1719419268787981  -0.0004291711390162767  0.1730967543442737  0.0007256563264593507  -0.001154827465475627
0.0008208208208208208  0.1762596458165566  0.1757590484254771  -0.0005005973910794936  0.1769899892836039  0.0007303434670473397  -0.001230940858126833
0.0008308308308308308  0.180177537937645  0.1796144289292434  -0.0005631090084015911  0.1808925167845604  0.0007149788469154039  -0.001278087855316995
