t  x_1  x_2  x_3  x_4  x_5  x_6  x_7
0  0  0  0  0  0  0  0
1e-05  0.03769904983055476  0.03784005996719606  0.03464605834468185  0.003194001622514227  0.01517292027799134  -0.001438443689811196  -0.01517292027799134
2e-05  0.07539772758670742  0.07569703910901408  0.07103747322070293  0.004659565888311281  0.04302262602958651  -0.001829290409859399  -0.04302262602958651
3e-05  0.1130956611977281  0.1135457228996607  0.1074882918782998  0.006057431021382001  0.0846383419256543  -0.002257688905642516  -0.0846383419256543
4e-05  0.1507924786002313  0.1513926114898811  0.1438949421687279  0.007497669321155353  0.1401170204262254  -0.002820609675441938  -0.1401170204262254
5e-05  0.1884878077418481  0.1892383863109895  0.1803266139538629  0.008911772357137705  0.2094032056641824  -0.003463357924111437  -0.2094032056641824
6.000000000000001e-05  0.2261812765848981  0.2270825856536709  0.216821649378914  0.01026093627478367  0.2924540342030961  -0.004143915988296712  -0.2924540342030961
7.000000000000001e-05  0.2638725131100613  0.2649246878990941  0.2533897690808468  0.01153491881827669  0.3892478849238724  -0.004841558704724139  -0.3892478849238724
8.000000000000001e-05  0.3015611453200497  0.3027642373539629  0.2900283078149225  0.01273592953906565  0.4997748666663084  -0.005547378996591976  -0.4997748666663084
9.000000000000001e-05  0.3392468012432791  0.3406008239658028  0.3267307591956985  0.01387006477012473  0.6240302342586284  -0.006257730162798526  -0.6240302342586284
0.0001  0.3769291089375395  0.3784340594956135  0.3634900950347092  0.01494396446092054  0.7620112442720157  -0.006971094166868911  -0.7620112442720157
0.00011  0.4146076964936672  0.4162635648068935  0.4002998192679496  0.01596374553895682  0.9137158459850829  -0.007686777812286154  -0.9137158459850829
0.00012  0.4522821920392147  0.4540889643188305  0.4371541958895402  0.01693476842930065  1.079142173496984  -0.008404406868675926  -1.079142173496984
0.00013  0.4899522237421199  0.491909883807399  0.4740482153809538  0.01786166842645352  1.258288355758844  -0.00912373684653053  -1.258288355758844
0.00014  0.5276174198143789  0.5297259495812758  0.510977496855056  0.01874845272622664  1.451152446085221  -0.009844582773934855  -1.451152446085221
0.00015  0.565277408515712  0.5675367881838077  0.5479381877568441  0.01959860042696933  1.657732395215774  -0.01056679234839498  -1.657732395215774
0.00016  0.6029318181572347  0.6053420262877622  0.5849268771167051  0.02041514917106191  1.878026040101676  -0.01129023474935698  -1.878026040101676
