t  x_1  x_2  x_3  x_4  x_5  x_6  x_7
0  0  0  0  0  0  0  0
1e-05  0.03769904983055476  0.03784800860266733  0.01175046268792809  0.02609754591476523  0.01402563018876776  -0.0002957311091046402  -0.01402563018876776
2e-05  0.07539772758670742  0.07569885652248115  0.02812834756203702  0.04757050896049912  0.04161301412848503  -0.0004253026403909035  -0.04161301412848503
3e-05  0.1130956611977281  0.113548849408282  0.04903393906442294  0.06451491034385851  0.08277745604576076  -0.0004042276701736494  -0.08277745604576076
4e-05  0.1507924786002313  0.1513969170493273  0.07211151090362102  0.07928540615314413  0.1376346787380898  -0.0003481721434795264  -0.1376346787380898
5e-05  0.1884878077418481  0.1892428143034472  0.09602213622572879  0.0932206780784636  0.2062817364326912  -0.0003543428680088823  -0.2062817364326912
6.000000000000001e-05  0.2261812765848981  0.2270865537962745  0.1210216074253108  0.1060649463733142  0.2887598112331536  -0.0004644323918287771  -0.2887598112331536
7.000000000000001e-05  0.2638725131100613  0.2649279647876792  0.147636794266346  0.1172911705213335  0.3850806824330321  -0.0006909827018777057  -0.3850806824330321
8.000000000000001e-05  0.3015611453200497  0.3027668178296505  0.1760440527443614  0.1267227650852898  0.4952352034943153  -0.001025828372619126  -0.4952352034943153
9.000000000000001e-05  0.3392468012432791  0.340602825967076  0.2060809954655381  0.1345218305015386  0.619201606241332  -0.001448367618186287  -0.619201606241332
0.0001  0.3769291089375395  0.3784356274104922  0.2374494180766958  0.1409862093337967  0.7569563065682801  -0.001936324876169512  -0.7569563065682801
0.00011  0.4146076964936672  0.4162648189198429  0.2698561378157829  0.1464086811065929  0.9084798921353944  -0.002471714601823835  -0.9084798921353943
0.00012  0.4522821920392147  0.4540899909063756  0.3030629128468406  0.1510270780610935  1.07375804406155  -0.003041759269944801  -1.073758044061549
0.00013  0.4899522237421199  0.4919107417401851  0.3368896165193484  0.1550211252218069  1.252780394027112  -0.003637751023050804  -1.252780394027112
0.00014  0.5276174198143789  0.5297266790684685  0.3712030488925737  0.1585236301765119  1.445539191636319  -0.004253724334803607  -1.445539191636319
0.00015  0.565277408515712  0.5675374173480026  0.4059046192986067  0.161632798049801  1.652028328469866  -0.004885483939159756  -1.652028328469866
0.00016  0.6029318181572347  0.6053425753948365  0.4409205183148451  0.1644220570802648  1.872242716342863  -0.005529985550335802  -1.872242716342863
0.00017  0.6405802771051258  0.6431417747298523  0.476194623068496  0.1669471516615466  2.106177904894293  -0.006184954958062039  -2.106177904894293
0.00018  0.6782224137842944  0.6809346385827173  0.5116835441809187  0.1692510944019348  2.353829843476818  -0.00684865084609988  -2.353829843476818
0.00019  0.7158578566820485  0.718720791306534  0.5473531876157954  0.1713676036908375  2.615194728067691  -0.00751971229132609  -2.615194728067691
0.0002  0.7534862343517605  0.7564998580278879  0.5831763515289961  0.1733235064989655  2.890268899223561  -0.008197057101721071  -2.890268899223561
0.00021  0.7911071754165342  0.7942714644304876  0.619131025282324  0.1751404391482192  3.179048771797147  -0.008879811788167963  -3.179048771797147
0.00022  0.8287203085728696  0.8320352366165684  0.6551991675273334  0.1768360690892777  3.481530785190864  -0.009567261989936239  -3.481530785190864
0.00023  0.8663252625943272  0.8697908010153886  0.6913658149393545  0.1784249860760675  3.797711367350499  -0.01025881658407102  -3.797711367350499
0.00024  0.9039216663351928  0.9075377843214092  0.7276184223781222  0.1799193619433133  4.127586908214039  -0.01095398121087134  -4.127586908214039
0.00025  0.9415091487341395  0.9452758134518585  0.7639463674266794  0.1813294460252001  4.471153739817736  -0.0116523384287215  -4.471153739817736
0.00026  0.9790873388178906  0.983004515517322  0.8003405733969354  0.1826639421204036  4.828408121179389  -0.01235353262574976  -4.828408121179389
0.00027  1.016655865704881  1.020723517801286  0.8367932189160363  0.1839302988852634  5.199346226666052  -0.01305725840068458  -5.199346226666052
0.00028  1.054214358608918  1.058432447745957  0.8732975116332127  0.1851349361127559  5.583964136940082  -0.01376325151043085  -5.583964136940082
0.00029  1.091762446842839  1.096130932942558  0.9098475100075185  0.1862834229350489  5.982257831838035  -0.01447128174145623  -5.982257831838035
0.0003  1.129299759822172  1.133818601124848  0.9464379815711522  0.1873806195537039  6.394223184715902  -0.01518114724035111  -6.394223184715902
0.00031  1.166825927068792  1.171495080165014  0.9830642891667367  0.1884307909982836  6.819855957919163  -0.01589266996336972  -6.819855957919163
0.00032  1.204340578214579  1.209159998071307  1.019722298857454  0.1894376992138585  7.259151799124522  -0.01660569199287211  -7.259151799124522
0.0003300000000000001  1.24184334300507  1.246812982987001  1.056408304788331  0.1904046781986744  7.712106238363734  -0.01732007253179322  -7.712106238363734
0.00034  1.279333851303119  1.284453663190339  1.093118967423835  0.1913346957665078  8.178714685585931  -0.01803568543314659  -8.178714685585931
0.0003500000000000001  1.316811733092544  1.322081667095236  1.129851262428875  0.1922304046663654  8.658972428648706  -0.01875241715525018  -8.658972428648706
0.00036  1.35427661848178  1.359696623252575  1.166602438084892  0.1930941851676861  9.152874631653299  -0.01947016505834415  -9.152874631653299
0.00037  1.391728137707537  1.397298160351953  1.203369979600549  0.1939281807514067  9.660416333557968  -0.02018883597698285  -9.660416333557968
0.00038  1.429165921138437  1.434885907223781  1.240151579030204  0.1947343281935799  10.18159244701792  -0.02090834501673247  -10.18159244701792
0.00039  1.466589599278673  1.472459492841676  1.276945109783168  0.1955143830585104  10.71639775741091  -0.02162861453449315  -10.71639775741091
0.0004  1.503998802771651  1.510018546325067  1.3137486049141  0.1962699414109694  11.26482692201601  -0.02234957327006263  -11.26482692201601
0.00041  1.541393162403634  1.54756269694198  1.350560238545668  0.1970024583963145  11.82687446931955  -0.02307115560298706  -11.82687446931955
0.00042  1.57877230910739  1.585091574111979  1.387378309900114  0.1977132642118659  12.40253479842705  -0.02379330091376498  -12.40253479842705
0.00043  1.616135873965831  1.622604807409205  1.424201229514974  0.198403577894232  12.99180217856432  -0.02451595303241484  -12.99180217856432
0.00044  1.653483488215657  1.660102026565532  1.461027507296318  0.1990745192692157  13.59467074865358  -0.02523905976054199  -13.59467074865358
0.00045  1.690814783250992  1.697582861473779  1.497855742125029  0.1997271193487516  14.21113451695331  -0.02596257245552555  -14.21113451695331
0.00046  1.728129390627026  1.735046942191001  1.534684612781482  0.2003623294095203  14.84118736075239  -0.0266864456674392  -14.84118736075239
0.00047  1.765426942063649  1.772493898941827  1.571512869994082  0.200981028947746  15.48482302611066  -0.02741063682092671  -15.48482302611066
0.0004800000000000001  1.802707069449085  1.809923362121839  1.608339329449662  0.2015840326721776  16.14203512763947  -0.02813510593554967  -16.14203512763947
0.0004900000000000001  1.839969404843528  1.847334962300992  1.645162865630218  0.2021720966707745  16.81281714831669  -0.02885981537918889  -16.81281714831669
0.0005  1.877213580482771  1.884728330227062  1.681982406362103  0.2027459238649591  17.4971624393317  -0.02958472964994287  -17.4971624393317
0.00051  1.914439228781836  1.922103096829119  1.718796927981637  0.2033061688474825  18.19506421995647  -0.03030981518268306  -18.19506421995647
0.0005200000000000001  1.951645982338604  1.959458893221017  1.755605451035773  0.2038534421852452  18.90651557743934  -0.03103504017701052  -18.90651557743934
0.0005300000000000001  1.988833473937437  1.996795350705115  1.792407035725434  0.2043883149959934  19.63150946688961  -0.03176037441459247  -19.63150946688961
0.00054  2.026001336552807  2.034112100774752  1.829200781434273  0.2049113193563621  20.37003871132907  -0.0324857892415636  -20.37003871132907
0.00055  2.063149203352915  2.071408775119924  1.865985819126363  0.2054229560090152  21.12209600145516  -0.03321125726234905  -21.12209600145516
0.0005600000000000001  2.100276707703313  2.108685005628654  1.902761311681867  0.2059236939618321  21.88767389572758  -0.03393675235439361  -21.88767389572758
0.0005700000000000001  2.137383483170522  2.145940424391643  1.939526450623776  0.206413973782529  22.66676482030969  -0.03466224953682433  -22.66676482030969
0.00058  2.174469163525648  2.18317466370563  1.976280453879961  0.2068942098399414  23.45936106905295  -0.03538772488079499  -23.45936106905295
