t  x_1  x_2  x_3  x_4  x_5  x_6  x_7
0  0  0  0  0  0  0  0
1e-05  0.03769904983055476  0.03781795530390486  0.01217469627085748  0.02564325903306714  0.01836346300841619  -0.004616256652359848  -0.01836346300841619
2e-05  0.07539772758670742  0.07568442023891964  0.0429088239286961  0.03277559631055235  0.04803455114053846  -0.00682121872131173  -0.04803455114053846
3e-05  0.1130956611977281  0.1135634333437501  0.08378306191724982  0.02978037142668108  0.08709397708559352  -0.004703526464290729  -0.08709397708559352
4e-05  0.1507924786002313  0.1514051662394215  0.1227984660282606  0.02860670021122049  0.14076052823772  -0.003461549991134371  -0.14076052823772
5e-05  0.1884878077418481  0.1892443608277802  0.1593336192675892  0.02991074156019667  0.2091843637143138  -0.003245389119490765  -0.2091843637143138
6.000000000000001e-05  0.2261812765848981  0.2270854133373005  0.1948812963193755  0.03220411701927264  0.291827050073925  -0.003519433428012468  -0.291827050073925
7.000000000000001e-05  0.2638725131100613  0.2649260943713969  0.230219464419973  0.0347066299514355  0.3884178934056297  -0.004014878723188377  -0.3884178934056297
8.000000000000001e-05  0.3015611453200497  0.3027650053683126  0.2656369561577505  0.03712804921062561  0.498834021498393  -0.004610287654156195  -0.498834021498393
9.000000000000001e-05  0.3392468012432791  0.3406013036759351  0.301216625642727  0.0393846780333216  0.6230201486931006  -0.00525167468113773  -0.6230201486931006
0.0001  0.3769291089375395  0.378434403940447  0.336966937956266  0.0414674659842886  0.7609514422305947  -0.005915520570299563  -0.7609514422305947
0.00011  0.4146076964936672  0.4162638398593967  0.3728733996218597  0.04339044023762312  0.9126163434174255  -0.006591662088388058  -0.9126163434174256
0.00012  0.4522821920392147  0.4540891986490098  0.4089167894783536  0.04517240917072189  1.078008848181601  -0.007275603344540204  -1.078008848181601
0.00013  0.4899522237421199  0.4919100905779255  0.4450789113265276  0.04683117925144774  1.257125185600701  -0.007965207555903641  -1.257125185600701
0.00014  0.5276174198143789  0.529726135499122  0.4813439934196651  0.04838214207949493  1.449962440918343  -0.008659325542071637  -1.449962440918343
0.00015  0.565277408515712  0.5675369571802217  0.5176987064313954  0.04983825074885551  1.656517997445709  -0.009357239836027452  -1.656517997445709
0.00016  0.6029318181572347  0.6053421810045164  0.554131821604903  0.0512103593996364  1.876789310825862  -0.01005843983046472  -1.876789310825862
0.00017  0.6405802771051258  0.6431414330609395  0.5906338329346158  0.0525076001263418  2.110773815182377  -0.01076252828090528  -2.110773815182377
0.00018  0.6782224137842944  0.6809343397870955  0.6271966304654785  0.05373770932163164  2.358468881325219  -0.01146917965702112  -2.358468881325219
0.00019  0.7158578566820485  0.7187205278279047  0.6638132370876053  0.05490729074031122  2.61987179589257  -0.01217811934505032  -2.61987179589257
0.0002  0.7534862343517605  0.7564996239777653  0.700477600817384  0.05602202316039099  2.894979749373357  -0.01288911169415465  -2.894979749373357
0.00021  0.7911071754165342  0.7942712551555094  0.7371844312015324  0.05708682395398499  3.183789828277209  -0.01360195219232108  -3.183789828277209
