t  x_1  x_2  x_3
0  0  3.835034237422929e-05  2.060581535123717e-20
5.005005005005005e-05  4.393867216263298e-07  0.004604043616903653  4.000238370508664e-18
0.0001001001001001001  6.357557306536305e-07  0.008657171397540528  9.566359556905417e-18
0.0001501501501501502  6.554027541176062e-07  0.0126452458862241  1.774102529904194e-17
0.0002002002002002002  6.585810598383709e-07  0.01694483204006194  4.655602596748131e-17
0.0002502502502502502  6.604557022402267e-07  0.02156413240810328  8.714498313437078e-17
0.0003003003003003003  6.654314037085121e-07  0.02609993251050744  8.261235004723989e-16
0.0003503503503503504  6.76139509191994e-07  0.02989550346400218  4.638339507049015e-16
0.0004004004004004004  6.946465301452186e-07  0.03222217827731096  5.655878267177542e-17
0.0004504504504504505  7.226334163272206e-07  0.03251742429702908  4.958809124256199e-17
0.0005005005005005005  7.601846313488242e-07  0.03090691434545313  1.659698278464707e-16
0.0005505505505505506  8.107362926099076e-07  0.02908497284176029  7.905775350325585e-17
0.0006006006006006007  8.728962160155336e-07  0.03044899585976124  4.400127704322309e-16
0.0006506506506506507  9.465789303916526e-07  0.03728421417995197  7.005689222587418e-16
0.0007007007007007008  1.031404797979371e-06  0.04952306101778173  7.023971394411888e-16
0.0007507507507507507  1.126826096995347e-06  0.0678545694595393  3.015353363483264e-16
0.0008008008008008008  1.232222819954379e-06  0.09298996301686335  4.769482803648564e-17
0.0008508508508508509  1.346966032262938e-06  0.1224591538815471  4.023525969011495e-16
0.0009009009009009009  1.470452840352311e-06  0.1506324929068402  2.187030034941786e-16
0.000950950950950951  1.602122546409277e-06  0.1715684239606553  5.754748516278766e-16
0.001001001001001001  1.741460946435156e-06  0.1817874379530302  8.810645151264498e-16
0.001051051051051051  1.887998658873974e-06  0.181329658546309  4.348722874946146e-16
0.001101101101101101  2.041306309446829e-06  0.1730068661658129  2.479163518862876e-15
0.001151151151151151  2.200989071404602e-06  0.1607945008611985  2.631398874552967e-15
0.001201201201201201  2.366681033310738e-06  0.14842582432354  2.102581281090992e-15
0.001251251251251251  2.538040285836033e-06  0.1386992945129485  2.410809488341704e-15
0.001301301301301301  2.714744622352946e-06  0.1334343688731432  3.035983773606155e-15
0.001351351351351351  2.896487969824454e-06  0.1337298065289135  2.404993057043074e-15
0.001401401401401402  3.082977437243437e-06  0.1401507078497881  2.339278363849367e-15
0.001451451451451452  3.27393092736608e-06  0.1526362063978352  1.531857899643882e-15
0.001501501501501501  3.469075199790808e-06  0.1702094389442711  4.406225196824018e-15
0.001551551551551552  3.66814434131912e-06  0.1907506340177373  2.572638210572527e-15
0.001601601601601602  3.870878502440199e-06  0.2110474014889389  7.600413385434916e-14
0.001651651651651652  4.07702292827616e-06  0.2272231883481567  7.2993681914654e-14
0.001701701701701702  4.286327186819616e-06  0.2355305775820924  6.573166482899594e-14
0.001751751751751752  4.498544527445955e-06  0.233315644987769  5.42046690879108e-14
0.001801801801801802  4.713431410070387e-06  0.2197845972291497  5.674874558351941e-14
0.001851851851851852  4.93074714433772e-06  0.1962151784539314  4.893419823163378e-14
0.001901901901901902  5.150253569708237e-06  0.1655120327450182  4.068734229958932e-14
0.001951951951951952  5.371714858731978e-06  0.1313428283698696  4.022425387999613e-14
0.002002002002002002  5.594897365294957e-06  0.09727120467449461  3.117745198944884e-14
0.002052052052052052  5.819569479536214e-06  0.06624823644597039  3.276291561169471e-14
0.002102102102102102  6.04550158478201e-06  0.04073289505884786  3.04065472046257e-14
0.002152152152152152  6.272466000435064e-06  0.02405508129005136  2.494477390288185e-14
