t  x_1  x_2  x_3  x_4  x_5  x_6  x_7
0  0  0  0  0  0  0  0
1e-05  0.03769904983055476  0.03784992985081413  0.01893298572910907  0.0189169441218291  0.01374832108763388  -1.952842803332227e-05  -0.01374832108763388
2e-05  0.07539772758670742  0.07569956018370688  0.03856511370155415  0.0371344464823459  0.04123413997843582  -4.794013910866285e-05  -0.04123413997843582
3e-05  0.1130956611977281  0.1135482512618453  0.05924238754241697  0.05430586372039751  0.08248491715177481  -0.0001128559607484181  -0.08248491715177481
4e-05  0.1507924786002313  0.151395604028126  0.08161911203330491  0.06977649199898711  0.1375316586887934  -0.0002455631281120702  -0.1375316586887934
5e-05  0.1884878077418481  0.1892412938731299  0.1062615169423502  0.08297977693078051  0.2063981722435543  -0.0004703141181466877  -0.2063981722435543
6.000000000000001e-05  0.2261812765848981  0.2270850852004972  0.1332752481594136  0.09380983704108527  0.2890882212107005  -0.0007915320647862581  -0.2890882212107005
7.000000000000001e-05  0.2638725131100613  0.264926723559559  0.1623526313787574  0.1025740921808029  0.3855882487860106  -0.001196523944271272  -0.3855882487860106
8.000000000000001e-05  0.3015611453200497  0.3027658734539706  0.1930519078120723  0.1097139656418989  0.4958790791373531  -0.001667135052264289  -0.4958790791373531
9.000000000000001e-05  0.3392468012432791  0.3406021476501233  0.2249773567392428  0.1156247909108807  0.6199433887917906  -0.0021871905719618  -0.6199433887917906
0.0001  0.3769291089375395  0.3784351457195761  0.2578262652415031  0.1206088804800644  0.7577676154187056  -0.002744396730818942  -0.7577676154187056
0.00011  0.4146076964936672  0.4162644704376999  0.2913789447455095  0.1248855256933981  0.9093415001989096  -0.003329884983547659  -0.9093415001989096
0.00012  0.4522821920392147  0.4540897309154482  0.3254773916337507  0.1286123392824474  1.074657178693776  -0.003937306495222949  -1.074657178693776
0.00013  0.4899522237421199  0.491910541625013  0.3600069079109793  0.1319036337145174  1.253708412881627  -0.004562067227076089  -1.253708412881627
0.00014  0.5276174198143789  0.5297265208649264  0.394882852110572  0.134843668754677  1.446490045272574  -0.005200784213350717  -1.446490045272574
0.00015  0.565277408515712  0.5675372895382608  0.4300415909491968  0.1374956985892845  1.65299762990769  -0.005850918015424895  -1.65299762990769
